date,symbol,ret,proba,buy_price,sell_price
2024-06-25,sh.600171,-0.11477151965932328,0.9771007299423218,18.71970822,16.57121886
2024-06-28,sh.600192,-0.07658643325871814,0.9635100960731506,4.57,4.22
2024-07-01,sh.600236,0.014669926650179152,0.968582034111023,7.82093072,7.9356632
2024-07-10,sh.600183,-0.015796401930600393,0.9624840021133423,22.28561172,21.93357924
2024-07-11,sh.600216,0.11229000884071584,0.9785740971565247,11.03914812,12.27873416
2024-07-17,sh.600025,0.035436473638408426,0.964691698551178,11.3392942,11.7411188
2024-07-18,sh.600117,-0.13513513512991743,0.9662058353424072,2.59,2.24
2024-07-18,sh.600216,0.03661513425518699,0.987456738948822,11.99567908,12.43490248
2024-07-19,sh.600216,0.012820512820407491,0.9675588011741638,12.18112896,12.33729728
2024-07-22,sh.600025,-0.011955593509716532,0.9633271098136902,11.4765026,11.3392942
2024-07-22,sh.600030,-0.04685138539018433,0.9831982254981995,19.2083289,18.30839208
2024-07-24,sh.600272,0.018339768339590796,0.9782560467720032,10.33050508,10.51996415
2024-07-25,sh.600262,-0.029441624365330647,0.9888318777084351,19.4215602,18.84975792
2024-07-29,sh.600217,0.02721088435312071,0.9623724222183228,4.38465573,4.50396609
2024-07-31,sh.600012,-0.023746701846803255,0.9609158635139465,14.614998,14.26794
2024-08-02,sh.600267,0.02069857697255915,0.9759290814399719,7.55589721,7.71229353
2024-08-02,sh.600118,-0.08833333333296518,0.9822720289230347,23.991384,21.87214508
2024-08-05,sh.600095,-0.15066666666465775,0.9894195795059204,7.5,6.37
2024-08-06,sh.600222,-0.049484536081452146,0.9841395616531372,4.8412312,4.60166512
2024-08-06,sh.600280,-0.1896551724083433,0.9839004278182983,3.48,2.82
2024-08-06,sh.600272,-0.11131221719355999,0.983544647693634,11.01854065,9.79204246
2024-08-07,sh.600192,0.15876288659466478,0.9815152883529663,4.85,5.62
2024-08-08,sh.600192,0.007547169811178363,0.9783169627189636,5.3,5.34
2024-08-09,sh.600227,-0.02597402597233937,0.9812629818916321,1.54,1.5
2024-08-09,sh.600171,-0.053494391716765476,0.9714439511299133,23.05647378,21.82308174
2024-08-12,sh.600272,-0.12077294685873317,0.9598361253738403,10.32053355,9.0740923
2024-08-13,sh.600152,-0.04687499999908451,0.9714698195457458,5.12,4.88
2024-08-13,sh.600012,-0.0006583278472635459,0.9897935390472412,14.6439195,14.634279
2024-08-14,sh.600012,-0.012903225806365243,0.9641406536102295,14.942775,14.749965
2024-08-14,sh.600151,-0.009803921568435183,0.9691984057426453,5.1,5.05
2024-08-15,sh.600012,0.019672131147407207,0.9864856004714966,14.7017625,14.9909775
2024-08-16,sh.600012,0.031767041694024195,0.9633141756057739,14.5667955,15.0295395
2024-08-20,sh.600187,-0.14749262536438074,0.9652755260467529,3.39,2.89
2024-08-21,sh.600187,-0.29729729728926224,0.965703547000885,3.7,2.6
2024-08-23,sh.600151,-0.09833024118555962,0.9602591395378113,5.39,4.86
2024-08-30,sh.600156,0.09510086455056967,0.9764319658279419,3.46520793,3.7947522
2024-09-03,sh.600233,-0.03187499999979511,0.9713065028190613,15.558624,15.06269286
2024-09-04,sh.600152,-0.15839999999746562,0.9764677882194519,6.25,5.26
2024-09-05,sh.600099,0.013605442176685198,0.9823049306869507,7.330743,7.430481
2024-09-09,sh.600227,0.037499999997656144,0.9599437713623047,1.6,1.66
2024-09-10,sh.600148,0.0698365527483667,0.9858929514884949,13.46,14.4
2024-09-11,sh.600007,0.0812660393495061,0.9706249833106995,22.22879218,24.03523808
2024-09-13,sh.600156,0.1857142857089722,0.9600815773010254,3.4951665,4.14426885
2024-09-13,sh.600082,0.09545454545020658,0.9645246863365173,2.2,2.41
2024-09-13,sh.600198,0.35587761674145124,0.9823905229568481,6.21,8.42
2024-09-19,sh.600127,0.049844236759348265,0.9722594618797302,6.42,6.74
2024-09-19,sh.600156,0.1105121293770709,0.9716609120368958,3.70487649,4.11431028
2024-09-20,sh.600053,0.31727828745934805,0.9778834581375122,13.08,17.23
2024-09-20,sh.600192,0.11923076922847635,0.9687925577163696,5.2,5.82
2024-09-20,sh.600156,0.1710526315744398,0.9854971766471863,3.7947522,4.44385455
2024-09-20,sh.600202,0.18716577539604468,0.9610752463340759,3.72476698,4.42191588
2024-09-20,sh.600106,0.1800433839440082,0.9596313834190369,4.57996585,5.4045584
2024-09-20,sh.600203,0.19703703703411798,0.9606976509094238,6.75,8.08
2024-09-23,sh.600203,0.31314623337794484,0.9863082766532898,6.77,8.89
2024-09-24,sh.600030,0.4255519022995353,0.9802542328834534,21.12153223,30.10984045
2024-09-24,sh.600217,0.025974025973541308,0.9782357215881348,5.35902367,5.49821909
2024-09-24,sh.600156,0.04102564102458765,0.9688275456428528,3.8946141,4.05439314
2024-09-24,sh.600053,0.10995445673318179,0.9853500127792358,15.37,17.06
2024-09-24,sh.600281,0.07516339869035413,0.963196873664856,3.06,3.29
2024-09-24,sh.600241,-0.01795580110472435,0.9927926063537598,7.24,7.11
2024-09-25,sh.600061,0.18473282442461214,0.9690229892730713,6.43941635,7.62898792
2024-09-25,sh.600153,0.1656441717769602,0.9692079424858093,7.59471605,8.8527365
2024-09-25,sh.600030,0.32079961922739947,0.9773853421211243,20.84374787,27.53041425
2024-09-25,sh.600000,0.08526315789381218,0.9706379175186157,9.2203865,10.00654577
2024-09-25,sh.600241,0.011904761904584761,0.9851093292236328,6.72,6.8
2024-09-25,sh.600281,0.06249999999794406,0.9594497084617615,3.04,3.23
2024-09-25,sh.600151,0.22033898304711286,0.9804776310920715,5.9,7.2
2024-09-25,sh.600053,0.10714285714209183,0.9758322238922119,14.0,15.5
2024-09-25,sh.600217,0.15573770491482308,0.978800356388092,4.85195464,5.60758692
2024-09-25,sh.600155,0.18910741300772907,0.9865452647209167,6.61,7.86
2024-09-25,sh.600037,0.0813771517984084,0.9849448800086975,6.36451029,6.88243601
2024-09-26,sh.600185,0.09688581314711263,0.9812260866165161,5.78,6.34
2024-09-26,sh.600133,-0.00442967884823346,0.966334879398346,8.87157768,8.83227944
2024-09-26,sh.600060,-0.005002501250600182,0.9685999155044556,19.99,19.89
2024-09-26,sh.600155,0.051388888888175166,0.9636335968971252,7.2,7.57
2024-09-26,sh.600233,0.03317535545003489,0.9671167135238647,16.41434832,16.95890016
2024-09-26,sh.600132,-0.021133375078237378,0.9639481902122498,61.39755932,60.10002167
2024-09-26,sh.600227,0.10344827585612362,0.9592536687850952,1.74,1.92
2024-09-26,sh.600113,0.011494252873430042,0.9632052779197693,8.6237967,8.7229208
2024-09-26,sh.600151,0.07993474714388364,0.9852538704872131,6.13,6.62
2024-09-27,sh.600258,-0.07087719298194554,0.9702199697494507,13.8806685,12.89684568
2024-09-27,sh.600061,-0.03354037267038365,0.967380166053772,7.91409185,7.64865026
2024-09-27,sh.600196,-0.019786910197793793,0.9745388031005859,26.28,25.76
2024-09-27,sh.600133,-0.026530612244622404,0.9781670570373535,9.6280688,9.37263024
2024-09-27,sh.600199,-0.09739368998561458,0.9682314395904541,14.58,13.16
2024-09-27,sh.600160,-0.07913669064712317,0.973684549331665,22.0474016,20.3026432
2024-09-27,sh.600203,0.04210526315734076,0.9710026979446411,7.6,7.92
2024-09-27,sh.600153,0.010111223457928755,0.9658151865005493,9.21616463,9.30935133
2024-09-27,sh.600060,-0.06877060763038736,0.9812474846839905,21.23,19.77
2024-09-27,sh.600151,0.011444921316002228,0.9832231402397156,6.99,7.07
2024-09-27,sh.600276,0.0237051792828212,0.9610311985015869,50.0194306,51.20515017
2024-09-27,sh.600048,-0.02175883952836123,0.9595574736595154,11.03,10.79
2024-09-27,sh.600031,0.013029315960839775,0.9635381102561951,18.05524716,18.29049468
2024-09-30,sh.600271,-0.11807447774642975,0.9743219614028931,11.01,9.71
2024-09-30,sh.600108,-0.1396103896058415,0.968138575553894,3.06962964,2.64107745
2024-09-30,sh.600113,-0.16746411483091922,0.9785227179527283,10.35846845,8.6237967
2024-09-30,sh.600188,-0.13794983642232272,0.9639256000518799,17.32796212,14.93757258
2024-09-30,sh.600173,-0.17647058823171463,0.9680628180503845,4.93,4.06
2024-09-30,sh.600153,-0.12021371326688332,0.9679570198059082,10.46486641,9.20684596
2024-09-30,sh.600235,-0.1302876480519336,0.9758471846580505,5.8902015,5.122781
2024-09-30,sh.600185,-0.09714285714146935,0.978801965713501,7.0,6.32
2024-09-30,sh.600123,-0.17260273972441556,0.9881471991539001,10.7088153,8.86044444
2024-09-30,sh.600009,-0.17705854355026887,0.9788928031921387,42.02,34.58
2024-09-30,sh.600052,-0.11974789915714804,0.9682116508483887,4.76,4.19
2024-09-30,sh.600099,-0.10466321243414578,0.9885571002960205,9.624717,8.6173632
2024-09-30,sh.600248,-0.09846827133255973,0.9676396250724792,4.41075378,3.97643448
2024-09-30,sh.600197,-0.2243925678883692,0.9640356302261353,20.36321761,15.79386292
2024-09-30,sh.600128,-0.14564220183317672,0.9793102145195007,8.63985448,7.38152705
2024-09-30,sh.600272,-0.14944237918104195,0.9865716695785522,13.41170785,11.40743032
2024-09-30,sh.600075,-0.15555555555239797,0.971004068851471,4.92654195,4.16019098
2024-09-30,sh.600249,-0.12795275590299313,0.9675584435462952,5.08,4.43
2024-09-30,sh.600223,-0.1731448763230194,0.9703167676925659,8.36862696,6.91964208
2024-09-30,sh.600143,-0.15418023886910184,0.9682220220565796,9.11871969,7.71279331
2024-09-30,sh.600279,-0.08733624453956469,0.9637854099273682,4.54857662,4.15132102
2024-09-30,sh.600089,-0.18407960198888157,0.9835286140441895,15.75737088,12.85676032
2024-09-30,sh.600061,-0.17371937639001445,0.9688019156455994,8.82839066,7.29472814
2024-09-30,sh.600184,-0.07988980716180091,0.9688859581947327,10.89,10.02
2024-09-30,sh.600180,-0.15506958250186006,0.963064968585968,4.98610319,4.21291025
2024-09-30,sh.600031,-0.1194605009628042,0.9869593977928162,20.34891048,17.91801944
2024-09-30,sh.600054,-0.2031473533604706,0.9777809977531433,13.77280242,10.97489406
2024-09-30,sh.600109,-0.18813716403901187,0.9819112420082092,10.64926603,8.64574332
2024-09-30,sh.600055,-0.1850512356830232,0.9871439337730408,16.46519343,13.41828904
2024-09-30,sh.600176,-0.1908809891793297,0.9871593713760376,12.6833351,10.26232755
2024-09-30,sh.600259,-0.16919345057559368,0.9872034192085266,32.98,27.4
2024-09-30,sh.600141,-0.10101010100967288,0.9783308506011963,23.5907595,21.2078545
2024-09-30,sh.600258,-0.1993749999987208,0.9874159693717957,15.585312,12.47799042
2024-09-30,sh.600256,-0.06962025316357745,0.9685247540473938,7.1074009,6.61258185
2024-09-30,sh.600133,-0.12976406533455453,0.9781352281570435,10.82666512,9.42175304
2024-09-30,sh.600084,-0.17817014445941945,0.9697359800338745,6.23,5.12
2024-09-30,sh.600088,-0.16800428036293205,0.9699178338050842,18.69,15.55
2024-09-30,sh.600171,0.017518770110769962,0.9762464165687561,27.82094787,28.30833666
2024-09-30,sh.600111,-0.1467606875268976,0.9849281907081604,22.6618644,19.3359936
2024-09-30,sh.600118,-0.0872872147769384,0.9848723411560059,27.60008801,25.1909532
2024-09-30,sh.600073,-0.13910761154671322,0.9699334502220154,7.54693182,6.49709616
2024-09-30,sh.600203,-0.020247469066138914,0.9845514893531799,8.89,8.71
2024-09-30,sh.600257,-0.1786339754784827,0.977952778339386,5.71,4.69
2024-09-30,sh.600230,-0.1186991869909033,0.9611815214157104,12.2803569,10.82268852
2024-09-30,sh.600135,-0.10869565217233775,0.9614517688751221,6.9,6.15
2024-09-30,sh.600266,-0.13233082706567934,0.9649537205696106,6.65,5.77
2024-09-30,sh.600210,-0.15653495440480647,0.9738674759864807,6.29055896,5.3058666
2024-09-30,sh.600137,-0.12401055408888319,0.9825748801231384,15.00310916,13.14256528
2024-09-30,sh.600063,-0.1576576576540576,0.9673979878425598,4.37931852,3.68888542
2024-09-30,sh.600273,-0.1551339285696568,0.971637487411499,8.75563136,7.39733587
2024-09-30,sh.600160,-0.19599836667947046,0.9807295203208923,24.2779166,19.5194846
2024-09-30,sh.600233,-0.1406649616360888,0.9824036359786987,19.0106937,16.3365552
2024-09-30,sh.600151,-0.1177215189858517,0.9807865023612976,7.9,6.97
2024-09-30,sh.600206,-0.1094402673340847,0.9808886647224426,11.90184282,10.59930196
2024-09-30,sh.600155,-0.19805194804980464,0.9734052419662476,9.24,7.41
2024-09-30,sh.600250,-0.19845857417920562,0.9733226895332336,10.38,8.32
2024-09-30,sh.600008,-0.12534818941135747,0.9666976928710938,3.40221428,2.97575288
2024-09-30,sh.600062,-0.11877394635968698,0.9731990694999695,25.4731563,22.447609
2024-09-30,sh.600127,-0.08756345177553847,0.9823192954063416,7.88,7.19
2024-09-30,sh.600081,-0.1524064171109412,0.9663336277008057,11.22,9.51
2024-09-30,sh.600199,-0.20335820895395912,0.9662755131721497,16.08,12.81
2024-09-30,sh.600168,-0.0703933747397341,0.9719235301017761,4.79910249,4.46127747
2024-09-30,sh.600216,-0.1832983193267449,0.982111930847168,18.58403008,15.1776086
2024-09-30,sh.600211,-0.13201616524441936,0.9820554852485657,43.35492422,37.63137338
2024-09-30,sh.600246,-0.08965517241276252,0.972732663154602,8.7,7.92
2024-09-30,sh.600202,-0.14784394250208527,0.9714483618736267,4.85016449,4.13309705
2024-09-30,sh.600215,-0.19105691056651355,0.960936963558197,7.3707381,5.96250765
2024-09-30,sh.600229,-0.15531660692763627,0.9629911184310913,8.28873567,7.00135737
2024-09-30,sh.600038,-0.1188140396770885,0.9609699845314026,45.62069655,40.2003173
2024-09-30,sh.600196,-0.16885676741074623,0.9748167395591736,30.44,25.3
2024-09-30,sh.600110,-0.16467780429201254,0.974787712097168,4.19,3.5
2024-09-30,sh.600189,-0.17234262125725136,0.9745887517929077,9.69,8.02
2024-09-30,sh.600178,-0.14247787610493393,0.9832754731178284,11.3,9.69
2024-09-30,sh.600100,-0.1083815028886072,0.9798637628555298,6.92,6.17
2024-09-30,sh.600131,-0.16822429906462713,0.9907664060592651,21.1999956,17.6336412
2024-09-30,sh.600057,-0.11522048363983683,0.9646937251091003,6.77999914,5.99880436
2024-10-08,sh.600055,-0.1403846153837086,0.9709019064903259,15.4826412,13.30911657
2024-10-08,sh.600118,-0.07201492537286545,0.9731769561767578,26.7903788,24.86107167
2024-10-08,sh.600267,-0.10222222222106025,0.9767340421676636,8.797293,7.89801416
2024-10-08,sh.600271,-0.07340324118137838,0.9767389297485352,10.49,9.72
2024-10-08,sh.600223,-0.09475032010120195,0.9599708318710327,7.69834824,6.96892728
2024-10-08,sh.600057,-0.012598425196644688,0.9614243507385254,6.1241813,6.04702626
2024-10-08,sh.600249,-0.0942622950800356,0.9612690806388855,4.88,4.42
2024-10-08,sh.600135,-0.044342507644581926,0.9892597198486328,6.54,6.25
2024-10-08,sh.600113,-0.1073619631890765,0.971938967704773,9.69433698,8.65353393
2024-10-08,sh.600156,-0.03786191536663895,0.9628913998603821,4.48379931,4.31403408
2024-10-08,sh.600278,-0.09793103448137798,0.9866640567779541,7.09303025,6.39840246
2024-10-08,sh.600089,-0.11506849314988063,0.9750580787658691,14.3070656,12.66077312
2024-10-08,sh.600229,-0.08118556700925281,0.9721613526344299,7.68465816,7.06077483
2024-10-08,sh.600167,-0.04159733776965124,0.9598092436790466,5.68657786,5.45003136
2024-10-08,sh.600123,-0.09209209209114952,0.9696946144104004,9.76996026,8.87022418
2024-10-08,sh.600141,-0.04051172707870999,0.9717611074447632,22.3516489,21.446145
2024-10-08,sh.600085,-0.14451773081589026,0.9732077717781067,41.52954185,35.5277867
2024-10-08,sh.600184,-0.05125815470595292,0.98819899559021,10.73,10.18
2024-10-08,sh.600100,-0.08541973490301297,0.9740993976593018,6.79,6.21
2024-10-08,sh.600233,-0.026315789473529333,0.9702726602554321,16.99779672,16.55048628
2024-10-08,sh.600251,-0.07160493827071131,0.9715132713317871,8.0131356,7.43935552
2024-10-08,sh.600129,-0.14428215176293455,0.9757735133171082,28.07,24.02
2024-10-08,sh.600058,-0.12736443883824256,0.9738302826881409,7.93,6.92
