date,close,open,high,low,vol,buy_count,sell_count,buy_signal,sell_signal,position,returns,cum_strategy_ret,cum_benchmark_ret,trade_log
2020-04-09,10.55344654,10.66941848,10.67770219,10.53687912,40855377.0,2,0,False,False,1,-0.0031298904538341788,0.8708133971291863,0.7551867219917012,
2020-04-10,10.59486509,10.57001396,10.75225558,10.47889315,66667495.0,0,1,False,False,1,0.00392464678178976,0.8742310321257687,0.7581505631298163,
2020-04-13,10.42919089,10.49546057,10.52859541,10.32978637,44621440.0,1,0,False,False,1,-0.015637216575449715,0.8605604921394391,0.7462951985773563,
2020-04-14,10.65285106,10.47889315,10.65285106,10.41262347,68608687.0,0,1,False,False,1,0.021445591739475824,0.8790157211209839,0.7622999407231773,
2020-04-15,10.66113477,10.65285106,10.71083703,10.58658138,65639640.0,0,2,False,False,1,0.000777604976671908,0.8796992481203004,0.7628927089508003,
2020-04-16,10.50374428,10.59486509,10.59486509,10.38777234,78915498.0,1,0,False,False,1,-0.01476301476301485,0.8667122351332873,0.7516301126259632,
2020-04-17,10.67770219,10.57829767,10.80195784,10.47889315,133116477.0,0,1,False,False,1,0.016561514195583632,0.8810663021189333,0.7640782454060463,
2020-04-20,10.76053929,10.65285106,10.81024155,10.57829767,81845583.0,0,2,False,False,1,0.007757951900698288,0.8879015721120981,0.7700059276822763,
2020-04-21,11.14158995,11.0173343,11.3486827,11.0173343,212244834.0,0,3,False,False,1,0.03541185527328711,0.9193438140806558,0.7972732661529343,
2020-04-22,10.95934833,11.07532027,11.11673882,10.90136236,103280274.0,0,4,False,False,1,-0.016356877323420164,0.9043062200956933,0.7842323651452282,
2020-04-23,10.95934833,10.95934833,11.02561801,10.85994381,64698963.0,0,5,False,False,1,0.0,0.9043062200956933,0.7842323651452282,
2020-04-24,10.96763204,10.90964607,11.00076688,10.85994381,56600161.0,0,6,False,False,1,0.0007558578987150973,0.9049897470950097,0.7848251333728512,
2020-04-27,11.1830085,11.0173343,11.29898044,10.97591575,93682990.0,0,7,False,False,1,0.019637462235649536,0.9227614490772379,0.8002371072910492,
2020-04-28,11.19957592,11.14158995,11.23271076,10.99248317,77156417.0,0,8,False,False,1,0.0014814814814814318,0.9241285030758708,0.8014226437462951,
2020-04-29,11.61376142,11.16644108,11.6800311,11.14158995,110872239.0,0,9,False,True,1,0.03698224852071009,0.9583048530416944,0.8310610551274452,
2020-04-30,11.53920803,11.61376142,11.86227272,11.49778948,81954043.0,0,10,False,False,0,-0.04148779904126028,0.9185468938784361,0.8257261410788381,"卖出 @ 11.60, 收益率: -4.15%"
2020-05-06,11.40666867,11.39838496,11.50607319,11.27412931,100899802.0,0,11,False,False,0,0.0,0.9185468938784361,0.8162418494368703,
2020-05-07,11.34039899,11.39838496,11.39838496,11.2658456,66274923.0,0,12,False,False,0,0.0,0.9185468938784361,0.8114997036158863,
2020-05-08,11.55577545,11.39838496,11.61376142,11.33211528,93478170.0,1,0,False,False,0,0.0,0.9185468938784361,0.8269116775340842,
2020-05-11,11.597194,11.53092432,11.70488223,11.5143569,61286229.0,0,1,False,False,0,0.0,0.9185468938784361,0.8298755186721992,
2020-05-12,11.42323609,11.55577545,11.63861255,11.36525012,55851114.0,0,2,False,False,0,0.0,0.9185468938784361,0.8174273858921162,
2020-05-13,11.29069673,11.39010125,11.41495238,11.20785963,64035879.0,1,0,False,False,0,0.0,0.9185468938784361,0.8079430942501483,
2020-05-14,11.0173343,11.22442705,11.25756189,10.95106462,94467209.0,2,0,False,False,0,0.0,0.9185468938784361,0.7883817427385893,
2020-05-15,10.95934833,11.09188769,11.12502253,10.88479494,75679447.0,3,0,False,False,0,0.0,0.9185468938784361,0.7842323651452282,
2020-05-18,10.9344972,10.9344972,11.05046914,10.86822752,63720857.0,4,0,False,False,0,0.0,0.9185468938784361,0.7824540604623592,
2020-05-19,11.06703656,11.10845511,11.14158995,10.99248317,60036864.0,5,0,False,False,0,0.0,0.9185468938784361,0.7919383521043273,
2020-05-20,11.19129221,11.08360398,11.28241302,10.99248317,69085107.0,0,1,False,False,0,0.0,0.9185468938784361,0.8008298755186722,
2020-05-21,11.1001714,11.19957592,11.24099447,11.06703656,55231200.0,0,2,False,False,0,0.0,0.9185468938784361,0.7943094250148193,
2020-05-22,10.70255332,11.04218543,11.05046914,10.70255332,85623733.0,1,0,False,False,0,0.0,0.9185468938784361,0.7658565500889153,
2020-05-25,10.73568816,10.74397187,10.75225558,10.57001396,41017078.0,2,0,False,False,0,0.0,0.9185468938784361,0.7682276229994073,
2020-05-26,10.80195784,10.78539042,10.82680897,10.71912074,39621240.0,3,0,False,False,0,0.0,0.9185468938784361,0.7729697688203913,
2020-05-27,10.768823,10.81024155,10.92621349,10.73568816,48296294.0,4,0,False,False,0,0.0,0.9185468938784361,0.7705986959098993,
2020-05-28,11.0131741,10.8446481,11.1058634,10.7940903,96076031.0,0,1,False,False,0,0.0,0.9185468938784361,0.7880840458877149,
2020-05-29,10.95419,10.9626163,10.9878952,10.8867796,45780822.0,0,2,False,False,0,0.0,0.9185468938784361,0.7838632438056843,
2020-06-01,11.2238316,11.038453,11.2828157,11.0216004,88296055.0,0,3,False,False,0,0.0,0.9185468938784361,0.8031583390378242,
2020-06-02,11.4176365,11.1985527,11.4850469,11.1901264,88345888.0,0,4,False,False,0,0.0,0.9185468938784361,0.8170266887359247,
2020-06-03,11.4092102,11.4934732,11.6957044,11.375505,95680308.0,0,5,False,False,0,0.0,0.9185468938784361,0.8164237170099203,
2020-06-04,11.4344891,11.4007839,11.4934732,11.2996683,58306633.0,0,6,False,False,0,0.0,0.9185468938784361,0.8182326321879334,
2020-06-05,11.4513417,11.459768,11.4766206,11.3165209,38302690.0,0,7,False,False,0,0.0,0.9185468938784361,0.8194385756399422,
2020-06-08,11.4766206,11.5271784,11.6704255,11.4429154,58597190.0,0,8,False,False,0,0.0,0.9185468938784361,0.8212474908179553,
2020-06-09,11.5187521,11.4934732,11.5693099,11.4007839,47430007.0,0,9,False,True,0,0.0,0.9185468938784361,0.8242623494479772,
2020-06-10,11.3670787,11.5524573,11.5524573,11.291242,58047620.0,1,0,False,False,0,0.0,0.9185468938784361,0.8134088583798985,
2020-06-11,11.0216004,11.2743894,11.2828157,10.95419,134903982.0,2,0,False,False,0,0.0,0.9185468938784361,0.7886870176137192,
2020-06-12,10.9457637,10.869927,10.9710426,10.8446481,103055057.0,3,0,False,False,0,0.0,0.9185468938784361,0.7832602720796799,
2020-06-15,10.8025166,10.8277955,10.9289111,10.785664,66031307.0,4,0,False,False,0,0.0,0.9185468938784361,0.7730097527376055,
2020-06-16,10.8615007,10.869927,10.9457637,10.8362218,71805910.0,5,0,False,False,0,0.0,0.9185468938784361,0.7772305548196361,
2020-06-17,10.8277955,10.8615007,10.8867796,10.7519588,71646824.0,6,0,False,False,0,0.0,0.9185468938784361,0.7748186679156186,
2020-06-18,10.7519588,10.7519588,10.785664,10.6087117,111964780.0,7,0,False,False,0,0.0,0.9185468938784361,0.7693919223815793,
2020-06-19,10.785664,10.7266799,10.8193692,10.6255643,153952178.0,8,0,False,False,0,0.0,0.9185468938784361,0.7718038092855968,
2020-06-22,10.6508432,10.7351062,10.7519588,10.6339906,131907979.0,9,0,True,False,0,0.0,0.9185468938784361,0.7621562616695269,
2020-06-23,10.617138,10.6592695,10.6929747,10.5497276,99080673.0,10,0,False,False,1,0.0,0.9185468938784361,0.7597443747655094,买入 @ 10.67
2020-06-24,10.785664,10.6508432,10.8530744,10.617138,152322048.0,0,1,False,False,1,0.01587301587301587,0.9331270033050779,0.7718038092855968,
2020-06-29,10.785664,10.8867796,10.9289111,10.7098273,103848006.0,0,0,False,False,1,0.0,0.9331270033050779,0.7718038092855968,
2020-06-30,10.785664,10.8109429,10.8530744,10.7182536,93794022.0,0,1,False,False,1,0.0,0.9331270033050779,0.7718038092855968,
2020-07-01,11.0553056,10.7772377,11.0805845,10.7351062,169739001.0,0,2,False,False,1,0.02499999999999999,0.9564551783877048,0.7910989045177367,
2020-07-02,11.3165209,11.0216004,11.3670787,10.9289111,259050119.0,0,3,False,False,1,0.023628048780487798,0.9790543479989997,0.8097910280238723,
2020-07-03,12.0074775,11.4344891,12.0664616,11.4260628,376833360.0,0,4,False,False,1,0.0610573343261355,1.0388327966482314,0.8592347095562307,
2020-07-06,13.2124384,12.302398,13.2124384,12.2939717,471146080.0,0,5,False,False,1,0.10035087719298243,1.1430805790487204,0.945459666374856,
2020-07-07,13.0439124,13.734869,14.0129369,12.6647289,396442752.0,0,6,False,False,1,-0.012755102040816323,1.1285004696220786,0.9334002318547686,
2020-07-08,13.2798488,12.8332549,13.48208,12.8332549,263133916.0,0,7,False,False,1,0.018087855297157618,1.1489126228193771,0.950283440182891,
2020-07-09,13.0860439,13.1955858,13.1955858,12.9006653,224399440.0,0,8,False,False,1,-0.014593908629441621,1.132145496978739,0.9364150904847904,
2020-07-10,12.5214818,12.9343705,13.0439124,12.4372188,215877326.0,1,0,False,False,1,-0.04314230521571152,1.083302130399489,0.8960159848424974,
2020-07-13,12.5467607,12.386661,12.7068604,12.218135,193716012.0,2,0,False,False,1,0.0020188425302826375,1.0854891468134853,0.8978249000205106,
2020-07-14,12.3698084,12.555187,12.7995497,12.2602665,195356627.0,3,0,False,False,1,-0.014103425117528538,1.0701800319155115,0.8851624937744188,
2020-07-15,12.0243301,12.4540714,12.5214818,11.9906249,204256283.0,4,0,False,False,1,-0.02792915531335149,1.0402908075908956,0.8604406530082395,
2020-07-16,11.9232145,12.049609,12.2602665,11.8979356,193089129.0,5,0,False,False,1,-0.00840925017519271,1.0315427419349106,0.8532049922961871,
2020-07-17,11.9147882,11.9400671,12.0327564,11.7546885,129134677.0,6,0,False,False,1,-0.0007067137809187277,1.0308137364635785,0.8526020205701826,
2020-07-20,12.4119399,11.9906249,12.4456451,11.881083,197963200.0,0,1,False,False,1,0.041725601131541716,1.0738250592721719,0.8881773524044406,
2020-07-21,12.2097087,12.3698084,12.3698084,12.133872,125286569.0,0,2,False,False,1,-0.016293279022403254,1.0563289279602017,0.8737060309803357,
2020-07-22,12.1422983,12.2097087,12.3445295,12.0243301,131295159.0,0,3,False,False,1,-0.005521048999309867,1.050496884189545,0.8688822571723007,
2020-07-23,11.8052463,11.9990512,12.0411827,11.6367203,202752587.0,1,0,False,False,1,-0.02775850104094378,1.0213366653362612,0.8447633881321258,
2020-07-24,11.375505,11.7715411,11.7883937,11.3080946,183088183.0,2,0,False,False,1,-0.03640256959314774,0.9841573862983246,0.8140118301059028,
2020-07-27,11.1564212,11.5187521,11.5271784,11.038453,188065335.0,3,0,False,False,1,-0.019259259259259254,0.9652032440436902,0.7983345652297892,
2020-07-28,11.2406842,11.2406842,11.3165209,11.1058634,121700599.0,4,0,False,False,1,0.007552870090634439,0.9724932987570111,0.8043642824898329,
2020-07-29,11.4092102,11.2491105,11.4850469,11.1311423,151958025.0,5,0,False,False,1,0.014992503748125932,0.987073408183653,0.8164237170099203,
2020-07-30,11.2659631,11.375505,11.3839313,11.2659631,96406763.0,6,0,False,False,1,-0.012555391432791725,0.9746803151710074,0.806173197667846,
2020-07-31,11.2406842,11.1901264,11.4007839,11.1648475,116582191.0,0,1,False,False,1,-0.002243829468960358,0.9724932987570111,0.8043642824898329,
2020-08-03,11.4513417,11.3502261,11.4766206,11.3165209,144509616.0,0,2,False,False,1,0.018740629685157415,0.9907184355403132,0.8194385756399422,
2020-08-04,11.8305252,11.5103258,11.9232145,11.3586524,244566325.0,0,3,False,False,1,0.03311258278145694,1.0235236817502573,0.846572303310139,
2020-08-05,11.5945888,11.6451466,11.6704255,11.4766206,144020313.0,0,4,False,False,1,-0.019943019943019936,1.0031115285529588,0.8296890949820165,
2020-08-06,11.712557,11.6451466,11.7631148,11.5018995,135251068.0,0,5,False,False,1,0.01017441860465116,1.013317605151608,0.8381306991460777,
2020-08-07,11.544031,11.628294,11.712557,11.4766206,98867837.0,0,6,False,False,1,-0.014388489208633089,0.9987374957249661,0.8260712646259903,
2020-08-10,11.7546885,11.5187521,11.8136726,11.4766206,158771035.0,1,0,False,False,1,0.018248175182481747,1.0169626325082683,0.8411455577760996,
2020-08-11,11.9063619,11.7715411,12.3529558,11.7715411,260330789.0,0,1,False,False,1,0.01290322580645161,1.030084730992246,0.8519990488441783,
2020-08-12,12.1170194,11.9737723,12.218135,11.9232145,159681170.0,0,2,False,False,1,0.01769285208775654,1.0483098677755485,0.8670733419942876,
2020-08-13,11.9484934,12.133872,12.1844298,11.9147882,83726175.0,0,3,False,False,1,-0.013908205841446449,1.0337297583489067,0.8550139074742001,
2020-08-14,12.1928561,11.881083,12.2265613,11.8473778,110321582.0,0,4,False,False,1,0.02045133991537376,1.0548709170175374,0.872500087528327,
2020-08-17,12.7995497,12.302398,12.9343705,12.2602665,326802784.0,0,5,False,False,1,0.04975812024879059,1.107359310953448,0.9159140518006418,
2020-08-18,12.7658445,12.807976,12.892239,12.5636133,135026107.0,0,6,False,False,1,-0.002633311389071757,1.1044432890681197,0.9135021648966243,
2020-08-19,12.723713,12.7321393,12.9343705,12.6057448,142092811.0,0,7,False,False,1,-0.0033003300330032995,1.1007982617114591,0.9104873062666025,
2020-08-20,12.2939717,12.6478763,12.7574182,12.2434139,133380162.0,0,8,False,False,1,-0.033774834437086086,1.0636189826735225,0.8797357482403795,
2020-08-21,12.1760035,12.3950873,12.3950873,12.0664616,123451733.0,1,0,False,False,1,-0.009595613433858804,1.0534129060748731,0.8712941440763182,
2020-08-24,12.1844298,12.218135,12.3950873,12.1422983,91944886.0,2,0,False,False,1,0.0006920415224913492,1.0541419115462052,0.8718971158023225,
2020-08-25,12.302398,12.2686928,12.3782347,12.1844298,74832022.0,3,0,False,False,1,0.009681881051175654,1.0643479881448545,0.8803387199663838,
2020-08-26,12.1085931,12.302398,12.3108243,12.0327564,73411772.0,4,0,False,False,1,-0.01575342465753424,1.0475808623042164,0.8664703702682832,
2020-08-27,12.1844298,12.133872,12.1844298,11.8895093,62666677.0,0,1,False,False,1,0.00626304801670146,1.0541419115462052,0.8718971158023225,
2020-08-28,12.7489919,12.0159038,12.7911234,12.0159038,241040002.0,0,2,False,False,1,0.046334716459197775,1.1029852781254554,0.9122962214446155,
2020-08-31,12.7068604,12.892239,13.2124384,12.6310237,179712954.0,0,3,False,False,1,-0.003304692663582286,1.099340250768795,0.9092813628145937,
2020-09-01,12.7574182,12.6057448,12.8332549,12.5383344,81364258.0,0,4,False,False,1,0.0039787798408488055,1.1037142835967877,0.9128991931706198,
2020-09-02,12.9090916,12.6478763,13.0860439,12.6478763,167938297.0,0,5,False,False,1,0.011889035667106997,1.1168363820807654,0.9237526842386986,
2020-09-03,12.555187,12.9090916,12.9175179,12.5046292,127984159.0,1,0,False,False,1,-0.02741514360313315,1.0862181522848176,0.898427871746515,
2020-09-04,12.6057448,12.4119399,12.6900078,12.302398,90988999.0,2,0,False,False,1,0.004026845637583891,1.09059218511281,0.9020457021025412,
2020-09-07,12.5888922,12.5383344,12.8416812,12.4962029,103137681.0,3,0,False,False,1,-0.0013368983957219248,1.0891341741701457,0.9008397586505325,
2020-09-08,13.0017809,12.63945,13.0017809,12.63945,140760166.0,0,1,False,False,1,0.03279785809906291,1.1248554422654182,0.9303853732247467,
2020-09-09,12.8164023,12.8585338,13.1113228,12.7489919,101357247.0,0,2,False,False,1,-0.014257939079714838,1.1088173218961122,0.9171199952526505,
2020-09-10,12.9259442,12.9090916,13.0439124,12.807976,95709239.0,0,3,False,False,1,0.008547008547008544,1.1182943930234293,0.9249586276907074,
2020-09-11,12.6478763,12.7911234,12.892239,12.4877766,95423625.0,0,4,False,False,1,-0.021512385919165575,1.0942372124694701,0.905060560732563,
2020-09-14,12.892239,12.6478763,12.892239,12.5720396,68025105.0,1,0,False,False,1,0.019320453031312454,1.115378371138101,0.9225467407866899,
2020-09-15,12.9343705,12.807976,13.0439124,12.7658445,65713267.0,0,1,False,False,1,0.0032679738562091496,1.1190233984947613,0.9255615994167117,
2020-09-16,13.0102072,12.9090916,13.0944702,12.8164023,72241475.0,0,2,False,False,1,0.0058631921824104215,1.12558444773675,0.9309883449507511,
2020-09-17,13.1197491,13.0944702,13.2461436,12.976502,98821563.0,0,3,False,False,1,0.008419689119170981,1.1350615188640674,0.9388269773888079,
2020-09-18,13.5410641,13.1618806,13.5579167,13.0776176,137319330.0,0,4,False,False,1,0.032113037893384704,1.171511792430672,0.9689755636890265,
2020-09-21,13.3641118,13.48208,13.5242115,13.2377173,89616165.0,0,5,False,False,1,-0.013067828251400121,1.1562026775326981,0.9563131574429347,
2020-09-22,13.1197491,13.2040121,13.3472592,12.9680757,86775631.0,0,6,False,False,1,-0.018284993694829756,1.1350615188640676,0.9388269773888079,
2020-09-23,13.1703069,13.1366017,13.3388329,13.0691913,59920047.0,0,7,False,False,1,0.003853564547206165,1.1394355516920602,0.9424448077448342,
2020-09-24,12.7405656,13.1366017,13.1534543,12.7405656,106101124.0,1,0,False,False,1,-0.032629558541266784,1.1022562726541234,0.9116932497186112,
2020-09-25,12.7995497,12.807976,12.9006653,12.7321393,61408700.0,2,0,False,False,1,0.0046296296296296285,1.1073593109534479,0.9159140518006418,
2020-09-28,12.9006653,12.7995497,12.9512231,12.6225974,61271111.0,3,0,False,False,1,0.00789993416721527,1.116107376609433,0.9231497125126942,
2020-09-29,12.470924,12.9680757,12.9849283,12.4372188,118237440.0,4,0,False,False,1,-0.03331156107119529,1.0789280975714963,0.8923981544864712,
2020-09-30,12.7826971,12.470924,12.8669601,12.470924,121706482.0,0,1,False,False,1,0.024999999999999994,1.1059013000107836,0.914708108348633,
2020-10-09,12.7911234,12.892239,13.1028965,12.7489919,90042593.0,1,0,False,False,1,0.0006591957811470005,1.1066303054821156,0.9153110800746374,
2020-10-12,13.397817,12.8248286,13.5242115,12.8164023,159134715.0,0,1,False,False,1,0.04743083003952568,1.1591186994180263,0.9587250443469522,
2020-10-13,13.5326378,13.397817,13.5747693,13.2882751,90881948.0,0,2,False,False,1,0.010062893081761004,1.1707827869593397,0.9683725919630222,
2020-10-14,13.5073589,13.5157852,13.5831956,13.313554,66256236.0,0,3,False,False,1,-0.0018679950186799496,1.1685957705453434,0.966563676785009,
2020-10-15,13.9539528,13.650606,14.2572996,13.6084745,160006232.0,0,4,False,False,1,0.03306300686213349,1.2072330605259443,0.9985211782632407,
2020-10-16,14.408973,13.9539528,14.6364831,13.9371002,209561419.0,0,5,False,False,1,0.032608695652173905,1.2465993559778772,1.0310816514674768,
