时间,价格,最低价,最高价,成交量,信号原因
2025-01-03 20:25:01,1483.87,1481.0,1489.48,279300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-01-03 20:25:01,1486.66,1483.87,1488.89,202100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-01-03 20:25:01,1480.04,1479.02,1491.5,419400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-01-03 20:25:01,1480.93,1480.0,1485.0,244800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-26 20:25:02,1458.6,1455.45,1464.96,556300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-26 20:25:02,1450.75,1450.5,1458.64,299200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-26 20:25:02,1456.2,1455.3,1458.94,246400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-26 20:25:02,1460.01,1455.66,1462.0,369200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-27 20:25:02,1470.5,1454.15,1479.31,1237200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-27 20:25:02,1481.88,1464.22,1483.75,822900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-27 20:25:02,1486.83,1478.06,1487.49,670000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-27 20:25:02,1485.5,1480.08,1489.88,470700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-27 20:25:02,1487.92,1477.1,1488.77,422400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-27 20:25:02,1487.51,1484.8,1489.09,480200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-27 20:25:02,1484.0,1483.11,1489.09,383000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-27 20:25:02,1485.56,1483.68,1488.0,514100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-28 20:25:02,1520.56,1482.45,1528.05,2424500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-28 20:25:02,1512.95,1510.0,1522.0,697200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-28 20:25:02,1517.73,1510.75,1518.0,309700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-28 20:25:02,1515.31,1513.05,1519.96,303400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-28 20:25:02,1506.1,1505.0,1516.9,412700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-28 20:25:02,1503.02,1502.36,1508.0,315000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-28 20:25:02,1501.97,1498.3,1504.84,441800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-02-28 20:25:02,1500.79,1498.0,1503.0,710600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-03 20:25:03,1497.99,1496.02,1520.0,1024200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-03 20:25:03,1506.09,1498.17,1508.27,307200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-03 20:25:03,1499.99,1498.0,1508.49,278000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-03 20:25:03,1501.49,1495.11,1505.0,186100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,1482.5,1472.1,1489.0,983100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,1488.91,1483.15,1496.3,812900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,1487.47,1486.0,1489.71,178200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,1492.18,1486.0,1493.0,186200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,1491.0,1489.55,1494.4,313000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,1498.99,1490.9,1499.99,440400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,1509.32,1499.17,1510.0,747000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,1505.98,1504.41,1510.2,560200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,1514.02,1503.0,1514.02,728800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,1506.38,1506.29,1517.9,376200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,1507.68,1503.89,1509.97,217900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,1515.8,1506.0,1516.88,322000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,1521.0,1515.32,1528.14,919100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,1519.05,1517.17,1523.45,340700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,1519.0,1516.51,1522.0,284600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,1521.0,1517.0,1521.64,615900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,1510.85,1506.2,1526.6,915100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,1513.13,1510.16,1517.39,354700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,1518.35,1512.5,1522.98,291900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,1513.77,1511.15,1518.67,252100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,1516.09,1512.36,1519.99,249600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,1515.5,1514.28,1516.95,208300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,1518.24,1514.56,1520.0,278400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,1522.9,1518.24,1524.45,603800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,1530.32,1524.51,1533.21,270900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,1527.58,1524.4,1531.0,215500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,1530.36,1522.0,1530.6,340100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,1529.64,1527.0,1532.61,309800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,1529.96,1528.0,1531.9,398100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,1545.45,1529.95,1546.0,1328800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-12 20:25:03,1539.03,1526.69,1549.0,1022000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-12 20:25:03,1543.98,1541.15,1548.88,292600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-12 20:25:03,1540.4,1539.0,1545.0,236700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-12 20:25:03,1542.58,1539.01,1543.07,379400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-13 20:25:03,1546.08,1539.23,1555.11,845700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-13 20:25:03,1540.04,1540.01,1553.0,371500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,1577.38,1543.0,1577.38,1584600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,1592.0,1577.38,1595.0,1505900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,1601.28,1592.0,1603.0,1368600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,1614.99,1601.28,1620.0,1118500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,1621.46,1614.0,1625.59,1106200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,1624.76,1616.1,1624.91,687300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,1624.91,1622.75,1628.0,945600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,1628.01,1624.54,1628.01,1034000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,1629.91,1626.95,1657.44,2743900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,1650.79,1629.81,1650.99,689000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,1648.42,1643.03,1651.0,424200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,1638.56,1638.0,1649.65,320900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,1636.53,1634.0,1644.0,371000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,1635.9,1635.38,1640.0,256200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,1636.2,1632.01,1637.15,314500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,1637.86,1634.0,1638.2,410500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-18 20:25:03,1636.96,1631.1,1646.98,730400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-19 20:25:03,1641.06,1632.2,1648.0,501200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-19 20:25:03,1633.05,1632.0,1643.0,245100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-19 20:25:03,1635.71,1634.78,1638.88,421100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-29 20:25:05,1545.04,1539.05,1547.99,306500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-29 20:25:05,1548.91,1544.0,1555.0,378100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-29 20:25:05,1549.9,1548.11,1552.5,175500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-29 20:25:05,1543.61,1543.13,1550.0,212000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-29 20:25:05,1544.01,1542.03,1545.0,143600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-29 20:25:05,1542.16,1541.2,1545.0,156000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-29 20:25:05,1540.0,1540.0,1542.61,314100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-30 20:25:05,1526.51,1526.51,1544.99,733500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-04 20:25:06,1515.95,1509.22,1522.88,510400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-04 20:25:06,1516.4,1515.84,1518.0,171100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-04 20:25:06,1513.34,1513.19,1516.3,187400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-04 20:25:06,1512.86,1511.0,1515.94,204500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-04 20:25:06,1511.48,1509.96,1513.0,354000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-04 20:25:06,1510.97,1510.34,1511.8,210700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-04 20:25:06,1509.66,1509.52,1510.96,305800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-04 20:25:06,1509.96,1509.6,1510.28,356900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-05 20:25:06,1505.01,1505.0,1514.0,541500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-05 20:25:06,1510.48,1502.22,1511.5,328600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-05 20:25:06,1508.58,1508.03,1514.0,216800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-05 20:25:06,1509.45,1508.09,1510.6,176000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-05 20:25:06,1509.99,1506.9,1511.53,237800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-05 20:25:06,1512.0,1509.99,1512.58,169000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-05 20:25:06,1510.84,1510.8,1516.0,300400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-05 20:25:06,1514.0,1510.0,1514.0,351300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-06 20:25:06,1512.01,1510.0,1518.88,566300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-06 20:25:06,1514.6,1512.0,1515.35,191000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-06 20:25:06,1514.13,1513.02,1515.74,148500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-06 20:25:06,1510.0,1509.63,1514.18,234700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-06-06 20:25:06,1508.62,1508.0,1510.06,331600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,1419.38,1417.21,1423.7,526200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,1420.03,1417.4,1421.49,287200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,1422.0,1420.0,1422.7,203800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,1424.3,1421.0,1425.56,301200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,1426.66,1424.01,1428.0,306800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,1425.86,1425.03,1426.96,175300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,1429.93,1425.84,1429.93,302000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,1427.74,1426.0,1429.93,431700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,1424.01,1423.51,1429.0,544700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,1419.63,1419.3,1424.06,518400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,1421.98,1419.62,1422.1,225700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,1424.0,1422.08,1425.99,205100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,1421.86,1421.85,1424.91,175900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,1422.8,1420.73,1425.0,195300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,1422.65,1422.06,1423.97,220900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,1423.88,1422.6,1425.2,283900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,1424.18,1420.06,1426.98,828400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,1425.02,1424.0,1427.66,419900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,1424.39,1421.87,1425.03,302100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,1424.84,1423.0,1425.64,178400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,1426.51,1424.0,1427.45,274200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,1425.71,1424.9,1426.99,197900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,1422.52,1422.01,1426.07,265600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,1423.9,1422.18,1423.9,302800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-08 20:25:08,1418.99,1418.97,1426.35,550100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-08 20:25:08,1422.17,1418.01,1422.6,264400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-08 20:25:08,1423.15,1421.89,1424.5,157800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-08 20:25:08,1421.42,1420.41,1423.35,142900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
