时间,价格,最低价,最高价,成交量,信号原因
2024-10-18 20:24:10,138.7,138.44,139.29,1679700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-18 20:24:10,140.37,138.8,142.2,7097100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-18 20:24:10,142.61,140.22,142.76,4327200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-18 20:24:10,143.7,141.89,143.93,5930900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-18 20:24:10,143.0,142.97,145.55,8403700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-21 20:24:10,141.5,141.25,145.36,9946600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-21 20:24:10,142.95,141.11,143.21,4393900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-21 20:24:10,141.93,141.68,143.53,2928300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-21 20:24:10,142.95,141.72,143.25,1862400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-21 20:24:10,142.58,142.49,144.18,3863200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-21 20:24:10,142.51,142.5,143.25,2071400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-21 20:24:10,142.75,142.21,142.82,1612500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-21 20:24:10,143.01,142.55,143.32,3156500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-22 20:24:10,144.88,142.22,146.13,11194700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-22 20:24:10,146.0,144.51,146.0,5085300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-22 20:24:10,145.25,144.8,146.45,3424500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-22 20:24:10,145.7,145.1,145.88,1856500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-22 20:24:10,145.12,144.8,146.2,2564300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-22 20:24:10,144.9,144.26,145.79,2101800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-22 20:24:10,145.15,144.63,145.2,1621500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-22 20:24:10,145.44,144.85,145.46,2940100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-23 20:24:10,145.36,144.09,146.87,6737200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-23 20:24:10,145.89,145.09,146.43,3732600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-23 20:24:10,146.7,145.89,147.75,4653200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-23 20:24:10,148.11,146.62,148.15,4108000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-23 20:24:10,148.48,148.12,149.5,6700900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-23 20:24:10,148.69,147.86,148.81,2596400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-23 20:24:10,148.83,147.42,149.0,3771000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-23 20:24:10,148.53,147.91,148.84,3791500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-25 20:24:10,148.88,148.21,149.78,4220400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-25 20:24:10,148.18,148.02,148.88,1625300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-28 20:24:10,148.32,146.77,150.94,7958200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-28 20:24:10,152.3,147.91,153.43,12445600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-28 20:24:10,151.76,150.85,152.3,3449000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-28 20:24:10,152.4,151.52,152.4,3006100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-28 20:24:10,152.88,151.75,152.95,3278900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-28 20:24:10,153.64,152.87,154.0,6607100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-28 20:24:10,153.72,153.21,153.73,2894900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-28 20:24:10,153.97,153.43,153.99,4568600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-29 20:24:10,154.21,153.1,156.87,12108000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2024-10-29 20:24:10,153.26,152.32,154.56,4317100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,129.53,128.7,130.26,5217700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,129.79,129.53,130.23,3652800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,129.9,129.48,129.94,1568900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,130.2,129.65,130.24,1511900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,130.19,130.03,130.44,2037700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,130.74,130.14,130.9,2318700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,131.55,130.7,131.7,3656300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-06 20:25:03,131.68,131.41,131.8,3786800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,131.88,131.0,131.98,4170000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,131.81,131.61,132.42,2689800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,131.66,131.38,131.82,1342000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,131.98,131.56,132.07,805600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,133.91,131.87,134.7,9101300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,133.96,133.8,134.1,3898400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,134.0,133.84,134.27,3873100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-07 20:25:03,134.8,133.8,134.8,8398400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,132.33,132.1,134.5,7478500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,132.72,132.2,133.15,2001100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,132.66,132.58,133.21,1207100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,132.24,131.87,132.67,2419700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,131.91,131.66,132.24,1889100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,131.96,131.8,132.11,1354000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,132.02,131.8,132.2,1394900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-10 20:25:03,132.69,132.02,132.76,3076900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,132.04,131.5,132.25,3156900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,133.02,131.92,134.11,4518400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,134.06,133.0,134.44,3628100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,134.43,133.81,134.43,3437300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,135.05,134.0,135.2,5531200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,134.15,134.05,135.05,2965300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,134.29,134.15,134.52,2519300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-11 20:25:03,135.2,134.29,135.2,6555900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-12 20:25:03,134.41,133.68,136.2,8691700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,136.99,133.0,136.99,21083000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,138.4,136.99,138.79,14282300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,139.8,138.26,139.8,10058700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,140.14,139.7,140.52,7671600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,140.8,140.12,141.5,7779100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,141.68,140.8,141.95,6064200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,140.64,140.13,141.98,4858900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-14 20:25:03,140.8,140.41,140.99,5346800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,139.5,139.38,142.94,17886900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,141.23,139.49,141.34,6094400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-17 20:25:03,140.86,140.34,141.31,2933600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-21 20:25:03,136.25,136.09,136.97,1414000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-26 20:25:03,133.55,133.3,133.76,1358900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-26 20:25:03,133.66,133.34,133.75,828200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-26 20:25:03,133.62,133.5,133.76,842700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-26 20:25:03,133.5,133.4,133.87,1084700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-26 20:25:03,133.36,133.16,133.5,1169400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-26 20:25:03,133.4,133.37,133.61,763700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-26 20:25:03,133.35,133.25,133.44,1665400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-27 20:25:03,133.08,132.5,133.58,4174600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-27 20:25:03,133.68,133.08,133.68,1411800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-27 20:25:03,134.28,133.62,134.76,3169100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-27 20:25:03,134.01,133.86,134.35,1269200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-27 20:25:03,133.82,133.68,134.11,803400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-27 20:25:03,133.73,133.72,134.0,653000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-27 20:25:03,134.09,133.7,134.21,1115000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-27 20:25:03,133.9,133.88,134.11,1490500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-28 20:25:03,133.15,132.82,134.25,3168100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-28 20:25:03,133.4,133.3,133.57,1077200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-03-28 20:25:03,133.23,133.2,133.58,1380900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-01 20:25:04,131.92,131.6,132.25,2155000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-01 20:25:04,131.65,131.48,131.95,1613100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-01 20:25:04,131.76,131.61,131.92,844000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-01 20:25:04,131.57,131.54,131.78,1135100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-02 20:25:04,131.84,131.59,131.99,1216900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-02 20:25:04,131.66,131.62,131.86,555100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-02 20:25:04,131.47,131.42,131.68,802800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-03 20:25:04,132.71,131.89,132.96,2186900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-03 20:25:04,132.12,132.05,132.87,942300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-03 20:25:04,131.91,131.6,132.14,932900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-03 20:25:04,131.96,131.81,132.5,1099500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-03 20:25:04,132.21,131.82,132.35,854500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-03 20:25:04,132.14,131.98,132.4,1004300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-03 20:25:04,132.0,131.95,132.25,1433300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-08 20:25:04,129.05,126.78,129.18,9822300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-08 20:25:04,128.87,128.62,129.51,4261700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-08 20:25:04,129.17,128.66,129.48,2270600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-08 20:25:04,130.84,129.15,131.0,4358200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-08 20:25:04,130.11,130.02,131.18,3596100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-08 20:25:04,130.04,129.7,130.81,2407800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-08 20:25:04,130.22,129.9,130.39,2296000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-08 20:25:04,130.76,130.2,131.17,4173000.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-09 20:25:04,129.78,129.47,132.61,11057900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-09 20:25:04,131.46,129.78,131.86,3140400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-09 20:25:04,132.04,130.9,132.19,2102800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-09 20:25:04,132.67,131.51,132.82,2972200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-09 20:25:04,131.79,131.66,132.66,2390200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-09 20:25:04,132.18,131.66,132.72,2473200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-09 20:25:04,132.35,132.16,132.5,1918500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-09 20:25:04,132.25,132.04,132.8,3644700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-10 20:25:04,132.97,130.61,133.06,8192300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-10 20:25:04,133.12,132.5,133.15,2554900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-10 20:25:04,131.91,131.88,133.05,2088200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-10 20:25:04,132.2,131.8,132.39,1540200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-10 20:25:04,133.25,132.01,133.25,2357400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-10 20:25:04,133.02,132.8,133.33,2222400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-10 20:25:04,133.2,133.02,133.48,1729800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-10 20:25:04,133.15,132.74,133.35,2625400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-04-11 20:25:04,132.56,131.66,133.36,4721700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-20 20:25:05,129.19,129.12,129.5,1905200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-05-20 20:25:05,129.11,129.09,129.28,1517100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-01 20:25:08,121.34,121.03,121.62,2994300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-01 20:25:08,121.19,121.01,121.5,1654200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,121.48,120.95,121.92,2703300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,121.65,121.36,121.88,1502200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,121.48,121.4,121.75,1170200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,121.8,121.45,121.87,1262300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,122.02,121.8,122.22,3282300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,121.94,121.9,122.09,1174400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,121.97,121.88,121.99,976300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-05 20:25:08,121.95,121.94,122.05,1873600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,121.88,121.76,122.49,3797300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,121.77,121.49,121.93,1375100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,122.08,121.71,122.08,1621100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,122.27,122.01,122.3,1188400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,122.0,121.96,122.31,1161800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,122.04,121.94,122.25,801500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,122.05,122.0,122.13,903800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-06 20:25:08,122.16,122.03,122.18,1119400.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,122.7,121.99,122.97,3310500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,122.44,122.44,123.1,2616700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,122.85,122.34,122.93,1136200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,122.95,122.68,123.05,1262200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,122.83,122.7,123.06,938300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,122.8,122.76,122.89,538300.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,122.71,122.57,122.87,711200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-07 20:25:08,122.55,122.51,122.74,1056900.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-08 20:25:08,122.02,121.98,122.88,2660600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-11 20:25:08,123.44,123.0,123.55,3183100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-11 20:25:08,123.57,123.44,123.8,2070600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-11 20:25:08,123.83,123.57,123.87,1509800.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-11 20:25:08,123.79,123.63,124.3,3305200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-11 20:25:08,124.09,123.72,124.1,1209100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-11 20:25:08,124.02,123.81,124.33,2096500.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-11 20:25:08,123.94,123.9,124.03,1837600.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-12 20:25:08,124.72,123.7,124.75,4343700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-12 20:25:08,124.82,124.68,125.32,4881200.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-12 20:25:08,124.18,124.02,125.21,2315700.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-12 20:25:08,124.36,124.15,124.54,1135100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
2025-08-12 20:25:08,123.74,123.71,124.34,2442100.0,检测到二买信号: 30分钟_D1#SMA#21_BS2辅助V230320=二买_任意_任意_0
